customer_id,signup_date,plan,contract_type,mrr,discount_pct,effective_mrr,country,industry,team_size,referral_source,logins_per_week,features_used,support_tickets_last_90d,nps_score,tenure_months,last_activity_date,churned,churn_date
CUST-02354,2023-12-03,Starter,Monthly,29.0,0.0,29.0,Other,SaaS,2,Referral,16.5,5,0,9,13,2024-12-07,0,
CUST-02355,2023-08-19,Starter,Monthly,29.0,10.0,26.1,India,SaaS,2,Organic,8.4,2,1,8,16,2024-12-11,0,
CUST-02356,2022-10-08,Enterprise,Annual,599.0,10.0,539.1,India,Finance,3,Organic,14.9,4,2,7,10,2023-08-01,1,2023-08-04
CUST-02357,2023-02-28,Growth,Monthly,79.0,20.0,63.2,Germany,Other,1,Partnership,10.5,9,0,4,22,2024-12-26,0,
CUST-02358,2024-05-05,Pro,Annual,199.0,0.0,199.0,USA,E-commerce,5,Organic,13.2,3,1,9,8,2024-12-01,0,
CUST-02359,2022-09-27,Enterprise,Monthly,599.0,0.0,599.0,USA,SaaS,3,Organic,5.4,5,3,9,27,2024-12-07,0,
CUST-02360,2022-06-03,Growth,Annual,79.0,0.0,79.0,UK,Healthcare,10,Paid Search,13.8,6,0,8,31,2024-12-11,0,
CUST-02361,2023-09-06,Starter,Annual,29.0,10.0,26.1,Canada,SaaS,2,Organic,10.3,6,4,7,16,2024-12-16,0,
CUST-02362,2023-10-24,Growth,Monthly,79.0,0.0,79.0,UK,Finance,1,Referral,15.2,1,1,8,6,2024-04-06,1,2024-04-21
CUST-02363,2022-03-24,Enterprise,Monthly,599.0,15.0,509.15,Other,SaaS,20,Partnership,3.3,7,3,7,33,2024-12-07,0,
CUST-02364,2024-08-04,Pro,Annual,199.0,0.0,199.0,USA,Other,1,Organic,16.4,5,3,8,4,2024-12-13,0,
CUST-02365,2024-06-17,Starter,Annual,29.0,0.0,29.0,India,Retail,50,Paid Search,2.1,1,4,5,2,2024-07-22,1,2024-08-16
CUST-02366,2022-10-11,Pro,Monthly,199.0,0.0,199.0,Other,SaaS,3,Social,4.9,1,1,3,27,2024-12-13,0,
CUST-02367,2024-09-06,Growth,Monthly,79.0,0.0,79.0,France,SaaS,1,Organic,9.1,5,2,5,1,2024-09-21,1,2024-10-06
CUST-02368,2022-06-22,Enterprise,Annual,599.0,15.0,509.15,USA,Other,1,Social,15.2,5,1,7,30,2024-12-10,0,
CUST-02369,2024-12-22,Starter,Annual,29.0,20.0,23.2,USA,Media,5,Paid Search,16.6,5,1,6,0,2024-12-02,0,
CUST-02370,2024-02-02,Growth,Annual,79.0,10.0,71.1,Canada,Other,1,Referral,10.1,7,4,7,11,2024-12-03,0,
CUST-02371,2023-09-25,Enterprise,Annual,599.0,0.0,599.0,USA,E-commerce,50,Referral,6.5,1,1,4,15,2024-12-13,0,
CUST-02372,2024-02-26,Growth,Monthly,79.0,0.0,79.0,Germany,SaaS,10,Paid Search,8.7,5,1,8,10,2024-12-11,0,
CUST-02373,2024-07-31,Growth,Monthly,79.0,0.0,79.0,India,Finance,3,Paid Search,17.7,4,2,5,5,2024-12-11,0,
CUST-02374,2024-10-08,Starter,Annual,29.0,0.0,29.0,USA,Other,50,Organic,18.2,4,1,8,2,2024-12-12,0,
CUST-02375,2023-02-02,Starter,Monthly,29.0,0.0,29.0,India,SaaS,2,Paid Search,4.3,6,2,4,23,2024-12-21,0,
CUST-02376,2024-07-22,Starter,Monthly,29.0,0.0,29.0,India,Media,20,Social,9.1,5,2,5,5,2024-12-04,0,
CUST-02377,2023-11-07,Enterprise,Monthly,599.0,0.0,599.0,USA,E-commerce,20,Email,4.0,5,1,5,14,2024-12-11,0,
CUST-02378,2024-07-24,Starter,Monthly,29.0,0.0,29.0,India,SaaS,5,Referral,9.7,7,1,8,2,2024-09-11,1,2024-09-22
CUST-02379,2023-04-10,Growth,Annual,79.0,30.0,55.3,France,Healthcare,2,Email,4.3,2,0,6,21,2024-12-27,0,
CUST-02380,2022-10-13,Pro,Monthly,199.0,15.0,169.15,USA,Healthcare,5,Paid Search,17.7,6,0,8,27,2024-12-17,0,
CUST-02381,2022-09-22,Starter,Annual,29.0,25.0,21.75,Other,SaaS,50,Organic,9.6,7,0,9,27,2024-12-29,0,
CUST-02382,2022-11-16,Growth,Annual,79.0,0.0,79.0,Canada,Healthcare,1,Social,10.9,2,2,10,7,2023-05-29,1,2023-06-14
CUST-02383,2023-11-04,Pro,Annual,199.0,0.0,199.0,France,Education,2,Social,7.1,6,1,7,14,2024-12-17,0,
CUST-02384,2024-03-30,Pro,Monthly,199.0,0.0,199.0,USA,Media,5,Organic,10.5,4,1,5,9,2024-12-11,0,
CUST-02385,2022-03-30,Growth,Monthly,79.0,0.0,79.0,India,SaaS,5,Paid Search,4.4,5,1,10,33,2024-12-22,0,
CUST-02386,2024-03-31,Pro,Annual,199.0,0.0,199.0,India,Retail,1,Partnership,15.8,6,1,10,9,2024-12-06,0,
CUST-02387,2024-09-27,Starter,Annual,29.0,0.0,29.0,USA,SaaS,20,Partnership,10.5,4,0,7,3,2024-12-23,0,
CUST-02388,2022-11-30,Enterprise,Monthly,599.0,10.0,539.1,India,Education,50,Paid Search,13.0,4,2,10,25,2024-12-13,0,
CUST-02389,2022-08-10,Starter,Monthly,29.0,0.0,29.0,Germany,Finance,1,Social,12.8,6,0,8,6,2023-02-04,1,2023-02-06
CUST-02390,2022-02-10,Pro,Monthly,199.0,0.0,199.0,USA,Retail,100,Organic,12.7,8,1,4,35,2024-12-20,0,
CUST-02391,2022-03-09,Starter,Monthly,29.0,20.0,23.2,UK,SaaS,2,Organic,5.9,3,1,6,9,2022-11-17,1,2022-12-04
CUST-02392,2024-09-14,Enterprise,Annual,599.0,0.0,599.0,Other,SaaS,2,Social,15.4,4,1,6,3,2024-12-29,0,
CUST-02393,2023-05-29,Pro,Monthly,199.0,10.0,179.1,India,SaaS,1,Referral,14.7,5,6,6,19,2024-12-22,0,
CUST-02394,2023-11-26,Pro,Monthly,199.0,0.0,199.0,USA,E-commerce,3,Referral,12.0,9,1,5,13,2024-12-17,0,
CUST-02395,2024-11-05,Starter,Monthly,29.0,0.0,29.0,UK,E-commerce,50,Referral,3.4,5,1,5,1,2024-11-20,1,2024-12-05
CUST-02396,2023-04-22,Growth,Annual,79.0,0.0,79.0,India,SaaS,1,Paid Search,12.7,1,2,10,20,2024-12-30,0,
CUST-02397,2024-12-21,Growth,Annual,79.0,0.0,79.0,USA,Healthcare,5,Partnership,7.3,4,1,4,0,2024-12-30,0,
CUST-02398,2024-05-30,Pro,Monthly,199.0,0.0,199.0,USA,SaaS,2,Paid Search,5.0,3,1,6,7,2024-12-20,0,
CUST-02399,2023-03-08,Starter,Monthly,29.0,0.0,29.0,UK,SaaS,1,Email,7.4,7,2,8,11,2024-01-05,1,2024-02-01
CUST-02400,2022-09-25,Enterprise,Annual,599.0,0.0,599.0,UK,SaaS,100,Organic,17.9,3,1,6,27,2024-12-22,0,
CUST-02401,2024-11-24,Enterprise,Monthly,599.0,0.0,599.0,USA,Other,10,Email,13.6,7,3,8,1,2024-12-29,0,
CUST-02402,2024-02-18,Starter,Annual,29.0,0.0,29.0,Other,E-commerce,10,Paid Search,12.8,5,3,6,10,2024-12-11,0,
CUST-02403,2023-05-09,Pro,Annual,199.0,0.0,199.0,UK,E-commerce,5,Referral,11.9,7,0,8,20,2024-12-04,0,
CUST-02404,2023-10-23,Growth,Monthly,79.0,0.0,79.0,USA,Healthcare,1,Organic,11.8,4,0,5,14,2024-12-04,0,
CUST-02405,2024-10-09,Growth,Monthly,79.0,0.0,79.0,India,SaaS,2,Organic,5.8,4,1,3,2,2024-12-29,0,
CUST-02406,2024-11-24,Starter,Monthly,29.0,25.0,21.75,Canada,Healthcare,3,Organic,9.5,7,2,6,1,2024-12-12,0,
CUST-02407,2024-09-03,Growth,Annual,79.0,25.0,59.25,UK,SaaS,100,Paid Search,13.6,4,0,3,3,2024-12-12,0,
CUST-02408,2023-04-27,Pro,Annual,199.0,0.0,199.0,USA,E-commerce,5,Paid Search,17.1,5,0,7,20,2024-12-15,0,
CUST-02409,2023-12-29,Growth,Annual,79.0,15.0,67.15,UK,Other,3,Paid Search,4.8,3,4,5,2,2024-02-14,1,2024-02-27
CUST-02410,2023-04-25,Growth,Monthly,79.0,0.0,79.0,USA,SaaS,3,Paid Search,9.3,4,1,5,20,2024-12-17,0,
CUST-02411,2024-12-24,Pro,Monthly,199.0,0.0,199.0,India,Healthcare,50,Paid Search,12.9,2,1,10,0,2024-12-13,0,
CUST-02412,2024-10-28,Pro,Annual,199.0,10.0,179.1,UK,Education,1,Email,11.5,2,1,8,2,2024-12-14,0,
CUST-02413,2022-12-09,Starter,Monthly,29.0,15.0,24.65,UK,Retail,2,Referral,14.5,1,2,4,6,2023-05-12,1,2023-06-07
CUST-02414,2022-11-28,Pro,Annual,199.0,0.0,199.0,Canada,Other,2,Paid Search,13.1,4,1,7,25,2024-12-08,0,
CUST-02415,2023-03-14,Growth,Annual,79.0,0.0,79.0,USA,E-commerce,20,Paid Search,17.5,4,1,7,21,2024-12-03,0,
CUST-02416,2022-06-23,Starter,Annual,29.0,0.0,29.0,Canada,Other,10,Email,15.4,2,1,3,30,2024-12-30,0,
CUST-02417,2023-07-13,Starter,Monthly,29.0,10.0,26.1,USA,E-commerce,5,Paid Search,13.0,7,1,8,17,2024-12-17,0,
CUST-02418,2023-06-11,Growth,Annual,79.0,0.0,79.0,USA,Retail,2,Paid Search,16.2,1,1,9,18,2024-12-02,0,
CUST-02419,2023-10-21,Enterprise,Annual,599.0,0.0,599.0,Other,SaaS,2,Paid Search,18.1,4,1,6,14,2024-12-06,0,
CUST-02420,2022-01-26,Growth,Annual,79.0,0.0,79.0,USA,SaaS,2,Organic,9.1,6,0,6,35,2024-12-13,0,
CUST-02421,2024-03-30,Pro,Monthly,199.0,0.0,199.0,UK,SaaS,50,Paid Search,14.5,6,2,6,9,2024-12-11,0,
CUST-02422,2023-08-28,Starter,Monthly,29.0,20.0,23.2,France,E-commerce,50,Social,3.9,3,1,8,16,2024-12-25,0,
CUST-02423,2023-02-10,Growth,Annual,79.0,0.0,79.0,Germany,Retail,3,Paid Search,7.9,2,2,7,23,2024-12-21,0,
CUST-02424,2022-08-20,Enterprise,Monthly,599.0,0.0,599.0,France,SaaS,2,Organic,16.7,8,1,7,28,2024-12-12,0,
CUST-02425,2023-06-17,Pro,Annual,199.0,0.0,199.0,Other,E-commerce,20,Referral,16.8,2,1,5,18,2024-12-16,0,
CUST-02426,2023-05-20,Starter,Monthly,29.0,0.0,29.0,USA,SaaS,3,Social,5.0,1,3,10,6,2023-10-30,1,2023-11-16
CUST-02427,2022-06-28,Growth,Annual,79.0,0.0,79.0,USA,E-commerce,1,Organic,13.1,8,1,6,30,2024-12-27,0,
CUST-02428,2022-05-12,Starter,Annual,29.0,0.0,29.0,USA,SaaS,2,Referral,18.6,8,2,8,6,2022-11-06,1,2022-11-08
CUST-02429,2022-12-14,Growth,Annual,79.0,0.0,79.0,USA,Healthcare,5,Email,14.0,7,1,8,24,2024-12-17,0,
CUST-02430,2023-06-24,Pro,Monthly,199.0,0.0,199.0,UK,Other,50,Organic,5.0,3,2,2,18,2024-12-28,0,
CUST-02431,2024-02-11,Pro,Annual,199.0,0.0,199.0,USA,Healthcare,3,Email,12.8,6,3,6,10,2024-12-06,0,
CUST-02432,2022-03-17,Starter,Monthly,29.0,0.0,29.0,USA,Media,2,Organic,6.6,9,0,5,34,2024-12-03,0,
CUST-02433,2023-08-02,Enterprise,Monthly,599.0,0.0,599.0,UK,Finance,3,Partnership,11.5,6,1,9,17,2024-12-05,0,
CUST-02434,2024-05-03,Growth,Annual,79.0,0.0,79.0,USA,SaaS,1,Paid Search,8.8,5,0,4,2,2024-06-21,1,2024-07-02
CUST-02435,2022-07-13,Growth,Monthly,79.0,30.0,55.3,USA,Finance,20,Social,5.7,5,0,8,30,2024-12-09,0,
CUST-02436,2022-12-13,Growth,Annual,79.0,10.0,71.1,Australia,Other,1,Organic,7.3,7,1,9,24,2024-12-29,0,
CUST-02437,2024-08-08,Growth,Monthly,79.0,0.0,79.0,Australia,Finance,1,Organic,11.6,4,3,8,1,2024-08-21,1,2024-09-07
CUST-02438,2022-08-02,Growth,Monthly,79.0,0.0,79.0,USA,Finance,5,Partnership,13.9,6,0,7,29,2024-12-11,0,
CUST-02439,2023-07-27,Growth,Annual,79.0,0.0,79.0,UK,Education,1,Partnership,13.5,6,1,6,17,2024-12-26,0,
CUST-02440,2024-02-19,Growth,Monthly,79.0,0.0,79.0,USA,Retail,2,Organic,15.6,6,2,7,4,2024-06-16,1,2024-06-18
CUST-02441,2022-09-19,Starter,Monthly,29.0,0.0,29.0,USA,Finance,3,Paid Search,13.5,1,1,4,16,2024-01-04,1,2024-01-12
CUST-02442,2023-12-31,Pro,Monthly,199.0,0.0,199.0,USA,Healthcare,10,Organic,15.1,8,1,7,12,2024-12-09,0,
CUST-02443,2022-10-10,Growth,Monthly,79.0,20.0,63.2,USA,SaaS,3,Partnership,2.7,6,0,9,27,2024-12-17,0,
CUST-02444,2022-12-28,Starter,Monthly,29.0,0.0,29.0,USA,SaaS,50,Email,11.3,4,1,5,24,2024-12-17,0,
CUST-02445,2023-03-17,Pro,Annual,199.0,10.0,179.1,India,Education,3,Organic,6.9,3,2,7,21,2024-12-15,0,
CUST-02446,2022-04-03,Enterprise,Annual,599.0,20.0,479.2,India,Finance,50,Paid Search,12.3,6,1,7,33,2024-12-15,0,
CUST-02447,2024-01-23,Enterprise,Monthly,599.0,0.0,599.0,India,E-commerce,3,Partnership,5.8,5,1,8,11,2024-12-12,0,
CUST-02448,2024-05-16,Growth,Annual,79.0,0.0,79.0,USA,Education,3,Organic,12.1,4,0,6,7,2024-12-26,0,
CUST-02449,2022-05-22,Starter,Annual,29.0,0.0,29.0,USA,E-commerce,50,Email,17.1,4,0,4,31,2024-12-20,0,
CUST-02450,2024-01-19,Growth,Monthly,79.0,0.0,79.0,India,E-commerce,5,Organic,5.1,7,2,5,5,2024-06-05,1,2024-06-17
CUST-02451,2023-10-15,Starter,Annual,29.0,0.0,29.0,Germany,SaaS,1,Organic,12.9,7,0,2,14,2024-12-02,0,
CUST-02452,2023-12-02,Enterprise,Monthly,599.0,0.0,599.0,Other,Finance,5,Organic,17.7,5,0,9,13,2024-12-22,0,
CUST-02453,2024-09-24,Starter,Monthly,29.0,0.0,29.0,USA,E-commerce,2,Social,12.7,4,1,8,1,2024-10-11,1,2024-10-24
CUST-02454,2022-02-18,Starter,Monthly,29.0,25.0,21.75,Other,Media,2,Organic,4.2,6,0,7,34,2024-12-18,0,
CUST-02455,2024-05-30,Growth,Annual,79.0,0.0,79.0,India,Media,20,Organic,12.4,2,1,6,7,2024-12-07,0,
CUST-02456,2023-07-09,Growth,Monthly,79.0,0.0,79.0,UK,SaaS,10,Social,9.1,6,1,7,18,2024-12-21,0,
CUST-02457,2023-02-08,Pro,Monthly,199.0,0.0,199.0,Australia,SaaS,2,Referral,14.0,5,0,7,23,2024-12-10,0,
CUST-02458,2024-06-10,Growth,Monthly,79.0,0.0,79.0,USA,E-commerce,1,Email,10.6,5,2,6,6,2024-12-12,0,
CUST-02459,2024-05-14,Starter,Monthly,29.0,0.0,29.0,USA,Finance,5,Referral,13.3,6,0,6,4,2024-09-09,1,2024-09-11
CUST-02460,2023-08-25,Starter,Annual,29.0,0.0,29.0,USA,E-commerce,2,Organic,14.2,5,1,10,16,2024-12-06,0,
CUST-02461,2022-12-07,Growth,Annual,79.0,0.0,79.0,Germany,E-commerce,1,Organic,12.6,3,3,4,25,2024-12-11,0,
CUST-02462,2023-12-05,Starter,Monthly,29.0,0.0,29.0,Other,SaaS,1,Social,8.6,4,1,9,13,2024-12-11,0,
CUST-02463,2022-11-14,Growth,Monthly,79.0,0.0,79.0,USA,E-commerce,5,Email,7.4,5,1,4,5,2023-04-02,1,2023-04-13
CUST-02464,2023-09-10,Growth,Annual,79.0,0.0,79.0,Canada,Healthcare,3,Social,4.6,6,1,10,15,2024-12-29,0,
CUST-02465,2023-01-17,Pro,Annual,199.0,15.0,169.15,USA,Other,2,Paid Search,3.4,7,2,2,23,2024-12-21,0,
CUST-02466,2022-08-21,Enterprise,Annual,599.0,0.0,599.0,Germany,Retail,20,Referral,10.4,3,0,8,9,2023-05-14,1,2023-05-18
CUST-02467,2024-03-27,Enterprise,Annual,599.0,15.0,509.15,Germany,Media,20,Organic,15.5,7,1,6,9,2024-12-14,0,
CUST-02468,2023-07-07,Enterprise,Annual,599.0,0.0,599.0,Australia,Finance,3,Social,13.1,8,0,7,18,2024-12-10,0,
CUST-02469,2024-05-05,Starter,Monthly,29.0,10.0,26.1,Germany,E-commerce,2,Organic,16.5,3,3,7,8,2024-12-19,0,
CUST-02470,2024-03-29,Starter,Annual,29.0,0.0,29.0,UK,Retail,3,Partnership,11.8,6,2,8,9,2024-12-22,0,
CUST-02471,2022-07-02,Starter,Monthly,29.0,0.0,29.0,USA,E-commerce,10,Paid Search,3.0,2,2,3,8,2023-02-18,1,2023-02-27
CUST-02472,2024-11-30,Enterprise,Annual,599.0,0.0,599.0,France,Finance,1,Paid Search,12.8,3,1,7,1,2024-12-08,0,
CUST-02473,2023-02-01,Enterprise,Annual,599.0,10.0,539.1,USA,E-commerce,5,Organic,12.6,5,0,7,23,2024-12-04,0,
CUST-02474,2024-02-18,Pro,Monthly,199.0,20.0,159.2,USA,Media,10,Referral,13.7,4,0,6,10,2024-12-10,0,
CUST-02475,2024-06-25,Starter,Monthly,29.0,0.0,29.0,India,Healthcare,20,Organic,17.9,2,1,7,6,2024-12-01,0,
CUST-02476,2022-05-07,Enterprise,Annual,599.0,0.0,599.0,India,Retail,2,Organic,10.0,8,1,6,8,2022-12-03,1,2023-01-02
CUST-02477,2022-01-01,Growth,Annual,79.0,0.0,79.0,USA,Finance,2,Referral,14.6,3,1,8,36,2024-12-12,0,
CUST-02478,2022-01-19,Starter,Annual,29.0,0.0,29.0,Australia,SaaS,2,Partnership,16.3,5,4,8,19,2023-07-15,1,2023-08-12
CUST-02479,2023-08-07,Growth,Annual,79.0,0.0,79.0,USA,Other,50,Social,10.5,2,1,7,17,2024-12-27,0,
CUST-02480,2023-04-01,Starter,Monthly,29.0,0.0,29.0,UK,Healthcare,1,Organic,6.3,2,0,8,21,2024-12-21,0,
CUST-02481,2024-08-14,Growth,Monthly,79.0,0.0,79.0,India,E-commerce,10,Paid Search,10.7,2,1,9,4,2024-12-29,0,
CUST-02482,2023-03-21,Starter,Annual,29.0,10.0,26.1,Australia,E-commerce,100,Organic,7.1,4,0,5,2,2023-05-01,1,2023-05-20
CUST-02483,2023-08-25,Growth,Annual,79.0,0.0,79.0,USA,SaaS,50,Referral,13.7,2,0,10,16,2024-12-10,0,
CUST-02484,2022-04-13,Growth,Monthly,79.0,0.0,79.0,Germany,SaaS,3,Organic,13.6,6,1,8,33,2024-12-27,0,
CUST-02485,2024-09-14,Pro,Annual,199.0,0.0,199.0,USA,Healthcare,20,Referral,4.5,5,0,6,3,2024-12-02,0,
CUST-02486,2023-06-04,Pro,Annual,199.0,0.0,199.0,India,Other,5,Email,12.2,4,1,10,19,2024-12-20,0,
CUST-02487,2024-05-08,Growth,Annual,79.0,0.0,79.0,India,SaaS,20,Paid Search,13.7,3,0,6,7,2024-12-22,0,
CUST-02488,2022-06-23,Pro,Monthly,199.0,0.0,199.0,USA,Retail,1,Referral,18.8,7,1,5,30,2024-12-01,0,
CUST-02489,2024-10-01,Enterprise,Monthly,599.0,15.0,509.15,USA,Media,10,Partnership,17.8,4,1,6,3,2024-12-11,0,
CUST-02490,2023-03-07,Starter,Monthly,29.0,0.0,29.0,USA,Media,5,Paid Search,17.6,3,1,6,22,2024-12-09,0,
CUST-02491,2023-12-28,Growth,Annual,79.0,10.0,71.1,USA,Education,5,Social,14.7,4,0,9,12,2024-12-10,0,
CUST-02492,2024-04-29,Starter,Annual,29.0,0.0,29.0,USA,Finance,10,Referral,11.0,5,1,7,8,2024-12-19,0,
CUST-02493,2024-09-16,Starter,Monthly,29.0,0.0,29.0,Canada,SaaS,2,Organic,15.6,3,1,7,3,2024-12-27,0,
CUST-02494,2023-10-01,Pro,Annual,199.0,0.0,199.0,India,Finance,1,Partnership,4.6,6,1,7,15,2024-12-12,0,
CUST-02495,2023-02-24,Pro,Annual,199.0,0.0,199.0,India,E-commerce,3,Referral,3.0,7,0,9,22,2024-12-09,0,
CUST-02496,2023-08-17,Starter,Monthly,29.0,20.0,23.2,India,SaaS,2,Organic,3.8,2,1,6,16,2024-12-01,0,
CUST-02497,2023-04-30,Pro,Monthly,199.0,0.0,199.0,USA,Media,2,Social,5.9,4,2,7,5,2023-09-24,1,2023-09-27
CUST-02498,2023-02-16,Pro,Annual,199.0,0.0,199.0,USA,Finance,100,Organic,15.6,7,2,6,22,2024-12-22,0,
CUST-02499,2024-07-24,Enterprise,Annual,599.0,0.0,599.0,India,Media,1,Organic,8.2,9,0,6,5,2024-12-14,0,
CUST-02500,2022-11-28,Starter,Annual,29.0,0.0,29.0,India,Healthcare,2,Paid Search,7.6,7,0,8,12,2023-11-10,1,2023-11-23
CUST-02501,2023-10-17,Enterprise,Annual,599.0,0.0,599.0,India,Finance,2,Paid Search,7.1,5,3,8,14,2024-12-11,0,
CUST-02502,2022-02-10,Starter,Monthly,29.0,15.0,24.65,Germany,Education,3,Social,11.4,5,2,10,35,2024-12-06,0,
CUST-02503,2024-08-16,Growth,Annual,79.0,0.0,79.0,USA,E-commerce,20,Social,14.9,7,0,7,4,2024-12-21,0,
CUST-02504,2022-04-15,Starter,Annual,29.0,0.0,29.0,France,Retail,1,Referral,11.6,1,1,6,7,2022-10-15,1,2022-11-11
CUST-02505,2022-07-21,Starter,Monthly,29.0,0.0,29.0,Germany,Healthcare,5,Referral,17.0,4,2,8,29,2024-12-27,0,
CUST-02506,2023-03-26,Pro,Annual,199.0,25.0,149.25,France,Education,2,Paid Search,14.4,1,0,6,21,2024-12-10,0,
CUST-02507,2024-06-28,Growth,Annual,79.0,0.0,79.0,UK,E-commerce,10,Organic,5.9,6,1,6,6,2024-12-09,0,
CUST-02508,2022-07-29,Starter,Monthly,29.0,0.0,29.0,Germany,Education,5,Paid Search,17.2,2,1,8,8,2023-02-27,1,2023-03-26
CUST-02509,2023-07-17,Starter,Annual,29.0,0.0,29.0,Other,SaaS,10,Organic,7.6,7,0,6,17,2024-12-01,0,
CUST-02510,2023-12-14,Pro,Monthly,199.0,25.0,149.25,India,Other,20,Email,18.0,3,0,6,12,2024-12-08,0,
CUST-02511,2024-02-10,Starter,Monthly,29.0,0.0,29.0,Germany,Media,50,Referral,16.4,7,1,8,10,2024-12-10,0,
CUST-02512,2023-03-30,Pro,Monthly,199.0,10.0,179.1,France,Education,100,Partnership,5.9,6,1,8,21,2024-12-02,0,
CUST-02513,2023-10-29,Starter,Monthly,29.0,0.0,29.0,USA,E-commerce,5,Organic,8.5,5,1,10,14,2024-12-15,0,
CUST-02514,2023-09-21,Starter,Annual,29.0,0.0,29.0,India,Retail,5,Referral,9.5,8,0,9,15,2024-12-29,0,
CUST-02515,2023-01-22,Growth,Annual,79.0,0.0,79.0,India,Media,1,Organic,10.9,2,2,5,10,2023-10-28,1,2023-11-18
CUST-02516,2022-10-23,Growth,Annual,79.0,0.0,79.0,USA,Healthcare,1,Referral,9.0,7,0,6,26,2024-12-10,0,
CUST-02517,2022-09-15,Growth,Monthly,79.0,0.0,79.0,USA,SaaS,3,Paid Search,7.6,3,0,4,8,2023-04-29,1,2023-05-13
CUST-02518,2022-09-25,Starter,Annual,29.0,0.0,29.0,USA,SaaS,10,Referral,17.7,1,2,5,27,2024-12-15,0,
CUST-02519,2023-02-23,Enterprise,Annual,599.0,10.0,539.1,India,Healthcare,2,Social,13.0,5,1,10,22,2024-12-20,0,
CUST-02520,2022-08-23,Growth,Monthly,79.0,0.0,79.0,USA,Media,2,Referral,3.3,5,1,6,28,2024-12-31,0,
CUST-02521,2024-09-12,Starter,Annual,29.0,20.0,23.2,India,Education,10,Paid Search,11.1,4,2,4,3,2024-12-20,0,
CUST-02522,2023-07-28,Growth,Monthly,79.0,15.0,67.15,Australia,Healthcare,2,Organic,13.4,7,0,3,17,2024-12-22,0,
CUST-02523,2022-02-18,Enterprise,Annual,599.0,0.0,599.0,UK,SaaS,3,Paid Search,14.8,6,2,4,34,2024-12-26,0,
CUST-02524,2022-08-11,Starter,Annual,29.0,25.0,21.75,USA,E-commerce,5,Paid Search,11.3,6,1,5,29,2024-12-01,0,
CUST-02525,2024-07-09,Starter,Annual,29.0,0.0,29.0,USA,SaaS,50,Referral,12.4,6,2,7,5,2024-12-25,0,
CUST-02526,2022-10-04,Pro,Annual,199.0,25.0,149.25,Germany,SaaS,3,Organic,6.5,2,1,6,27,2024-12-21,0,
CUST-02527,2023-02-24,Growth,Monthly,79.0,0.0,79.0,India,SaaS,2,Organic,4.3,5,2,8,22,2024-12-01,0,
CUST-02528,2023-09-03,Growth,Annual,79.0,0.0,79.0,Other,Education,1,Email,9.6,4,1,5,16,2024-12-07,0,
CUST-02529,2023-01-10,Starter,Annual,29.0,0.0,29.0,USA,Finance,2,Email,14.3,4,0,9,24,2024-12-16,0,
CUST-02530,2022-03-14,Starter,Annual,29.0,0.0,29.0,USA,Other,2,Paid Search,12.5,5,1,7,12,2023-03-02,1,2023-03-09
CUST-02531,2024-11-19,Growth,Monthly,79.0,0.0,79.0,USA,Media,10,Organic,12.1,6,0,8,1,2024-12-24,0,
CUST-02532,2022-07-14,Starter,Annual,29.0,15.0,24.65,USA,E-commerce,5,Paid Search,11.4,6,1,6,15,2023-10-02,1,2023-10-07
CUST-02533,2024-04-26,Growth,Annual,79.0,10.0,71.1,USA,Education,10,Paid Search,16.8,4,2,9,8,2024-12-27,0,
CUST-02534,2024-11-30,Growth,Annual,79.0,15.0,67.15,USA,SaaS,5,Email,3.1,7,1,4,1,2024-12-29,0,
CUST-02535,2024-12-22,Starter,Monthly,29.0,0.0,29.0,USA,Other,3,Referral,10.9,7,0,5,0,2024-12-22,0,
CUST-02536,2022-01-23,Enterprise,Annual,599.0,0.0,599.0,USA,Finance,50,Partnership,3.1,4,1,5,15,2023-03-21,1,2023-04-18
CUST-02537,2022-12-26,Pro,Monthly,199.0,0.0,199.0,Canada,SaaS,20,Paid Search,15.9,4,0,9,7,2023-06-28,1,2023-07-24
CUST-02538,2023-07-14,Pro,Monthly,199.0,0.0,199.0,Canada,Healthcare,2,Referral,14.4,5,2,7,17,2024-12-28,0,
CUST-02539,2023-11-03,Starter,Monthly,29.0,0.0,29.0,USA,Other,3,Paid Search,18.6,3,0,5,2,2023-12-16,1,2024-01-02
CUST-02540,2023-11-10,Starter,Monthly,29.0,20.0,23.2,Other,Retail,2,Paid Search,12.7,5,0,7,5,2024-03-14,1,2024-04-08
CUST-02541,2023-03-16,Growth,Monthly,79.0,0.0,79.0,USA,E-commerce,10,Organic,9.7,4,2,7,21,2024-12-14,0,
CUST-02542,2024-07-21,Starter,Annual,29.0,20.0,23.2,USA,E-commerce,2,Social,2.5,8,2,5,5,2024-12-05,0,
CUST-02543,2022-01-07,Enterprise,Annual,599.0,0.0,599.0,USA,Retail,5,Email,12.0,3,0,7,36,2024-12-08,0,
CUST-02544,2023-02-25,Starter,Monthly,29.0,0.0,29.0,USA,Retail,2,Social,13.4,5,3,7,4,2023-05-27,1,2023-06-25
CUST-02545,2024-04-12,Growth,Annual,79.0,25.0,59.25,UK,Retail,1,Organic,9.9,5,1,6,8,2024-12-15,0,
CUST-02546,2023-07-13,Growth,Monthly,79.0,30.0,55.3,USA,Other,1,Social,7.1,3,2,4,17,2024-12-30,0,
